word,due,difficulty,stability,factor,ivl
文化,15,9.336999893188477,10.260000228881836,2750,11
間に合う,15,8.081999778747559,41.619998931884766,2150,28
注意,15,6.591000080108643,23.639999389648438,2100,16
斯う,15,7.434000015258789,15.729999542236328,2250,11
廊下,15,10.0,27.049999237060547,1450,19
地図,15,9.553000450134277,12.319999694824219,1350,11
咲く,15,,,2650,362
抜群,15,9.656000137329102,34.290000915527344,1750,54
反動,15,10.0,23.520000457763672,2050,20
祖国,15,9.552000045776367,53.150001525878906,2200,205
大地,15,9.800000190734863,23.90999984741211,2500,15
握り,15,9.949000358581543,24.31999969482422,2050,16
赤外線,15,9.89900016784668,11.65999984741211,2300,11
屋台,15,9.75100040435791,30.309999465942383,2150,21
序盤,15,9.89900016784668,11.699999809265137,1800,12
豪雨,15,9.800000190734863,32.130001068115234,2350,24
怒涛,15,10.0,16.459999084472656,1800,11
修復,15,9.800000190734863,13.84000015258789,1450,11
継承,15,9.760000228881836,53.77000045776367,1900,101
継承,15,9.848999977111816,37.95000076293945,2450,27
威嚇,15,9.420000076293945,36.7400016784668,2400,88
痕跡,15,9.848999977111816,13.640000343322754,1600,12
網戸,15,8.96500015258789,14.850000381469727,2250,11
共,15,9.949000358581543,18.5,1300,15
創造的,15,,,2200,323
濃厚,15,9.704000473022461,22.770000457763672,1600,20
海豚,15,9.800000190734863,32.279998779296875,2350,23
駆け抜ける,15,9.949000358581543,22.0,1350,41
ビリビリ,15,,,2450,589
水門,15,,,2250,277
真っ直ぐ行って,15,7.232999801635742,183.4199981689453,1950,36
剥れる,15,9.555000305175781,52.369998931884766,2200,202
淹れる,15,9.550000190734863,53.66999816894531,2200,207
祭事,15,9.848999977111816,11.699999809265137,1500,11
祭事,15,9.800000190734863,20.299999237060547,2150,19
俊敏,15,9.654999732971191,33.459999084472656,1550,28
俊敏,15,9.800000190734863,40.459999084472656,1450,28
関わる、拘る、係わる,15,9.75100040435791,27.229999542236328,1700,19
骨が折れる,15,8.8149995803833,96.44999694824219,1550,29
絡繰り,15,9.89900016784668,20.600000381469727,1650,14
隊列,15,9.89900016784668,33.68000030517578,2000,23
獰猛,15,10.0,20.979999542236328,1950,41
湿地帯,15,8.973999977111816,32.310001373291016,2100,60
大手柄,15,9.704000473022461,29.059999465942383,2400,19
死角,15,9.029000282287598,49.52000045776367,2650,191
轟音,15,9.848999977111816,14.920000076293945,1800,11
領主,15,10.0,33.45000076293945,2150,38
交わる,16,10.0,13.369999885559082,2000,12
落とす,16,9.654999732971191,13.399999618530273,2300,13
神聖,16,9.75100040435791,13.630000114440918,1500,12
街,16,9.800000190734863,13.720000267028809,1850,12
絶える,16,9.015000343322754,51.86000061035156,2500,32
発掘,16,9.800000190734863,25.18000030517578,2200,20
攫う,16,9.89900016784668,10.0,2350,12
興奮,16,10.0,36.290000915527344,1300,26
捗る,16,9.970999717712402,43.209999084472656,2500,138
襲う,16,8.777999877929688,79.55999755859375,2150,36
襲う,16,9.75100040435791,30.209999084472656,2400,24
判定,16,8.934000015258789,53.130001068115234,2000,38
尊ぶ,16,9.848999977111816,37.119998931884766,2000,28
嵌める,16,9.949000358581543,39.790000915527344,2250,28
くっ付く,16,10.0,35.84000015258789,2050,26
専用,16,9.857999801635742,48.33000183105469,2050,104
尻尾,16,8.871000289916992,78.19000244140625,1500,37
操る,16,9.800000190734863,25.959999084472656,1700,46
訴え,16,9.75100040435791,19.739999771118164,2500,17
事業,16,8.965999603271484,17.860000610351562,1550,14
描写,16,,,2200,457
方角,16,9.848999977111816,16.190000534057617,1400,14
創作,16,9.565999984741211,18.860000610351562,1600,15
恵まれる,16,9.682999610900879,10.279999732971191,1450,12
減る,16,9.656000137329102,30.31999969482422,1850,51
周辺,16,9.654999732971191,32.04999923706055,1600,24
仮定,16,9.736000061035156,32.41999816894531,1500,28
評論,16,9.848999977111816,10.8100004196167,1450,12
伺う,16,9.704000473022461,23.170000076293945,1650,16
語る,16,9.949000358581543,21.809999465942383,1450,18
汚染,16,9.89900016784668,27.049999237060547,2250,74
笛,16,8.107999801635742,67.80999755859375,2250,89
気温,16,9.800000190734863,20.059999465942383,1950,16
確認,16,8.876999855041504,32.97999954223633,1850,28
微妙,16,9.75100040435791,20.010000228881836,2150,16
失う,16,9.800000190734863,32.459999084472656,1450,28
救助,16,9.75100040435791,18.709999084472656,2300,16
心臓,16,9.704000473022461,28.809999465942383,2250,20
実行,16,,,1900,400
眺める,16,9.949000358581543,25.229999542236328,1600,22
大気,16,9.949000358581543,9.510000228881836,2450,12
缶,16,9.704000473022461,25.850000381469727,2450,22
別に,16,,,2550,425
抱える,16,9.949000358581543,23.25,1450,22
心配,16,8.85200023651123,28.469999313354492,2050,23
示す,16,9.800000190734863,11.40999984741211,1500,13
生産,16,,,2200,522
田舎,16,6.413000106811523,207.8000030517578,2000,38
鏡,16,9.949000358581543,17.299999237060547,1650,13
別,16,,,2550,425
特に,16,,,2800,534
育てる,16,9.949000358581543,9.989999771118164,1800,12
磨く,16,9.89900016784668,22.5,1950,66
歌う,16,3.1480000019073486,31.65999984741211,2800,24
料理,16,4.929999828338623,2.4000000953674316,2500,180
多い,16,5.834000110626221,36.119998931884766,2400,26
振り込む,16,8.71399974822998,71.66999816894531,1700,37
注釈,16,9.848999977111816,20.43000030517578,2350,83
照れる,16,9.75100040435791,23.329999923706055,1750,17
抹消,16,10.0,28.59000015258789,2200,105
余す,16,9.949000358581543,20.079999923706055,1550,27
食材,16,9.75100040435791,19.93000030517578,1950,14
興味津々,16,8.074000358581543,100.11000061035156,1950,47
掛け軸,16,8.003000259399414,165.97999572753906,1850,38
体調,16,9.848999977111816,12.050000190734863,1400,12
過言,16,9.67199993133545,36.470001220703125,1950,71
煽る,16,9.704000473022461,27.110000610351562,2150,19
傷跡,16,9.680000305175781,30.760000228881836,2400,23
金貨,16,9.800000190734863,20.360000610351562,1700,16
欠かす,16,9.920000076293945,51.06999969482422,1900,197
欠かす,16,9.609000205993652,33.81999969482422,1600,28
使徒,16,9.800000190734863,43.79999923706055,2450,36
武道,16,,,2350,597
蜂,16,9.751999855041504,22.25,1800,54
抑止,16,9.848999977111816,20.469999313354492,1400,14
太陽系,16,8.925000190734863,40.0,2200,73
伝承,16,9.89900016784668,22.690000534057617,2250,75
愛用,16,9.800000190734863,23.700000762939453,2200,34
手触り,16,7.2179999351501465,175.1300048828125,2500,43
芸術性,16,8.859999656677246,55.18000030517578,2150,121
自由席,16,9.621000289916992,37.59000015258789,2200,145
難破,16,9.513999938964844,64.04000091552734,2200,247
賭す,16,,,2350,373
直す,16,9.218000411987305,60.66999816894531,2450,234
淹れる,16,8.90999984741211,69.8499984741211,1950,84
とは言え,16,9.89900016784668,19.690000534057617,1350,14
斧,16,8.854000091552734,73.2699966430664,1850,93
ベロベロ,16,9.800000190734863,25.549999237060547,2500,18
犇々,16,9.949000358581543,51.290000915527344,2400,37
甲羅,16,9.848999977111816,50.18000030517578,1350,89
防寒着,16,9.704000473022461,30.170000076293945,1700,22
儂,16,9.89900016784668,37.43000030517578,2200,129
蘇生,16,9.491999626159668,40.189998626708984,2300,155
すぐそこ,16,9.949000358581543,20.729999542236328,2200,19
突き進む,16,9.704000473022461,32.650001525878906,1750,24
絵面,16,9.751999855041504,26.229999542236328,2200,32
黄,16,8.279999732971191,57.18000030517578,2550,117
勾引,16,9.654999732971191,23.59000015258789,2150,18
天敵,16,9.02299976348877,50.560001373291016,2650,195
抱き枕,16,8.486000061035156,72.0,2750,190
隻腕,16,9.656000137329102,50.90999984741211,2500,38
顧みる,16,4.929999828338623,34.11000061035156,2500,26
絡む,17,8.854000091552734,102.69000244140625,2150,42
挑む,17,9.89900016784668,25.43000030517578,1700,24
開催,17,9.192999839782715,52.630001068115234,2500,203
演じる,17,9.75100040435791,17.600000381469727,2450,16
本の,17,9.704000473022461,23.350000381469727,2300,19
塩,17,9.949000358581543,26.0,1950,17
政策,17,,,2200,353
来場,17,8.854000091552734,68.95999908447266,2050,48
壺,17,8.885000228881836,33.619998931884766,1700,28
結束,17,9.75100040435791,15.520000457763672,1450,14
箪笥,17,8.123000144958496,57.7599983215332,1650,51
報酬,17,9.949000358581543,36.70000076293945,1350,26
改良,17,9.949000358581543,35.279998779296875,1350,58
突如,17,8.767999649047852,107.5,1550,36
禁物,17,9.067999839782715,46.099998474121094,2500,54
眩しい,17,8.894000053405762,34.65999984741211,2100,26
変革,17,9.848999977111816,24.950000762939453,2300,69
染める,17,9.585000038146973,45.11000061035156,2200,174
装備,17,9.449999809265137,32.130001068115234,1650,26
逆転,17,9.89900016784668,45.63999938964844,2250,42
対応,17,9.89900016784668,19.6200008392334,1450,19
尊ぶ,17,9.75100040435791,24.31999969482422,2250,21
義理,17,9.848999977111816,34.77000045776367,2300,108
通りかかる,17,8.894000053405762,102.48999786376953,1900,34
収容,17,9.800000190734863,35.349998474121094,1950,26
懐かしい,17,9.751999855041504,21.149999618530273,2050,62
募集,17,10.0,17.520000457763672,1800,49
糊,17,6.598999977111816,21.600000381469727,2250,16
上下,17,8.942000389099121,72.9000015258789,2550,32
窓口,17,9.949000358581543,22.979999542236328,2250,21
箸,17,9.89900016784668,28.790000915527344,1900,57
標準,17,10.0,40.4900016784668,1800,33
蕎麦,17,9.75100040435791,19.559999465942383,1550,19
狙う,17,9.656000137329102,37.95000076293945,1700,54
ひっくり返す,17,9.848999977111816,19.799999237060547,1400,19
範囲,17,9.949000358581543,31.860000610351562,1650,26
周囲,17,9.949000358581543,24.139999389648438,1600,21
基本,17,9.704000473022461,25.360000610351562,2250,17
上京,17,7.296999931335449,68.16999816894531,2650,100
賞,17,9.848999977111816,25.65999984741211,2500,19
構う,17,9.800000190734863,14.550000190734863,1550,15
経つ,17,9.704000473022461,32.04999923706055,2200,24
中央,17,9.89900016784668,33.65999984741211,1400,27
旗,17,10.0,24.149999618530273,1800,17
確かめる,17,9.75100040435791,26.020000457763672,2300,19
年月,17,7.999000072479248,78.36000061035156,2650,32
不安,17,,,2500,404
倒す,17,9.800000190734863,29.75,1900,57
精神,17,9.656000137329102,19.030000686645508,1600,16
防ぐ,17,9.704000473022461,23.59000015258789,2200,17
操作,17,9.75100040435791,19.520000457763672,1800,19
参加,17,9.800000190734863,20.719999313354492,2400,58
金額,17,10.0,22.489999771118164,1450,19
飾る,17,7.2729997634887695,149.77000427246094,2300,39
説明,17,8.803000450134277,32.84000015258789,2200,25
泥棒,17,8.076000213623047,83.11000061035156,1850,64
私,17,8.241999626159668,59.06999969482422,2250,68
喫茶店,17,9.543999671936035,55.220001220703125,2200,213
引く,17,6.658999919891357,23.270000457763672,2350,18
冷たい,17,9.75100040435791,26.200000762939453,1800,17
誓約,17,9.800000190734863,20.850000381469727,2150,17
華麗,17,9.720000267028809,20.40999984741211,1450,13
離陸,17,9.395000457763672,43.45000076293945,2500,172
断熱,17,8.876999855041504,112.19999694824219,1500,40
一握り,17,9.800000190734863,19.65999984741211,2400,56
過言,17,9.949000358581543,28.219999313354492,1600,32
待機,17,9.75100040435791,26.670000076293945,1550,23
せめて,17,9.848999977111816,31.540000915527344,1750,44
高齢者,17,8.059000015258789,68.13999938964844,1800,54
輝き,17,10.0,18.989999771118164,1550,16
航空便,17,8.871000289916992,18.6299991607666,1950,13
豆腐,17,10.0,60.93000030517578,1800,235
検定,17,9.89900016784668,24.979999542236328,1500,20
本名,17,9.800000190734863,38.630001068115234,2700,27
黒砂糖,17,9.899999618530273,58.33000183105469,1900,225
東北訛り,17,9.656000137329102,17.040000915527344,2150,16
加護,17,9.949000358581543,49.25,1900,142
暇を潰す,17,9.656000137329102,40.2599983215332,2100,74
挫ける,17,9.48799991607666,30.06999969482422,1900,26
象る,17,8.748000144958496,33.04999923706055,1800,25
あるある,17,9.848999977111816,12.569999694824219,1750,14
能わず,17,10.0,20.290000915527344,2100,35
魔術師,17,8.925000190734863,50.36000061035156,1950,75
鏡面,17,9.748000144958496,39.20000076293945,2200,166
打刀,17,8.418999671936035,60.66999816894531,3100,234
落っこちる,17,9.800000190734863,37.31999969482422,1450,26
害悪,17,9.75100040435791,22.809999465942383,2300,16
颯爽,17,9.949000358581543,28.43000030517578,1700,19
鬼畜,17,9.654999732971191,39.91999816894531,1600,30
糧,17,8.934000015258789,60.90999984741211,2100,35
傷薬,17,8.776000022888184,85.80000305175781,2450,44
ピカピカ,17,6.684000015258789,19.3700008392334,2350,17
工作,18,9.800000190734863,21.8700008392334,1850,18
行為,18,4.929999828338623,28.969999313354492,1950,19
合わせる,18,7.208000183105469,158.25999450683594,2150,34
摘む,18,9.800000190734863,17.90999984741211,2400,77
導入,18,9.508000373840332,65.8499984741211,2200,254
縁,18,7.296999931335449,114.51000213623047,2250,124
該当,18,9.70300006866455,30.1299991607666,2150,68
意向,18,9.607999801635742,55.33000183105469,1500,69
封鎖,18,9.75100040435791,39.400001525878906,1500,29
驚異,18,9.70300006866455,19.8799991607666,1500,17
所持,18,9.704000473022461,32.0099983215332,1600,23
貫く,18,9.848999977111816,27.799999237060547,1450,26
混む,18,9.751999855041504,19.950000762939453,2500,80
兎も角,18,9.777000427246094,36.56999969482422,1800,50
装飾,18,9.949000358581543,38.09000015258789,2100,43
取り除く,18,9.800000190734863,30.670000076293945,1650,23
仕える,18,9.267999649047852,38.88999938964844,2500,150
憧れる,18,9.848999977111816,24.700000762939453,1750,36
越える,18,9.848999977111816,19.0,1700,15
統一,18,8.777999877929688,35.349998474121094,1750,27
電力,18,,,2450,613
冷凍,18,9.704000473022461,23.530000686645508,1800,19
物騒,18,9.704000473022461,35.72999954223633,1950,30
汲む,18,9.654999732971191,29.969999313354492,1600,25
交流,18,9.949000358581543,42.279998779296875,1300,113
改造,18,9.89900016784668,44.7400016784668,1750,61
撫でる,18,9.654999732971191,29.709999084472656,1600,21
早速,18,9.75100040435791,26.190000534057617,2200,19
意識,18,9.89900016784668,41.4900016784668,1850,77
高価,18,,,2500,331
邪魔,18,9.949000358581543,19.520000457763672,2350,17
放送,18,9.704000473022461,35.369998931884766,1600,29
構う,18,9.89900016784668,42.290000915527344,1850,79
叱る,18,8.973999977111816,43.189998626708984,2250,42
期待,18,9.89900016784668,32.29999923706055,1450,23
正直,18,10.0,17.149999618530273,1400,15
決まり,18,9.704000473022461,21.709999084472656,1900,20
整理,18,9.704000473022461,36.290000915527344,1550,27
試す,18,9.89900016784668,20.260000228881836,2000,54
絶滅,18,10.0,17.709999084472656,1300,16
革,18,9.84000015258789,33.119998931884766,2200,149
外す,18,9.949000358581543,45.459999084472656,1950,31
克服,18,10.0,28.239999771118164,2200,21
表情,18,10.0,19.719999313354492,1750,17
支配,18,9.75100040435791,20.110000610351562,2400,15
貰う,18,8.776000022888184,34.2400016784668,2350,28
握手,18,9.848999977111816,45.41999816894531,2150,31
著者,18,8.076000213623047,37.02000045776367,1850,28
価値,18,8.96500015258789,16.75,1550,15
逃げる,18,,,2200,659
拾う,18,9.607999801635742,58.81999969482422,1650,37
引き出し,18,4.929999828338623,30.329999923706055,2400,21
召し上がる,18,8.925000190734863,56.2599983215332,1700,122
復習,18,9.800000190734863,14.229999542236328,2500,50
困る,18,9.949000358581543,29.40999984741211,1550,27
持久,18,9.949000358581543,37.52000045776367,2100,31
華麗,18,9.654999732971191,36.880001068115234,1550,30
航行,18,9.204000473022461,57.38999938964844,2450,91
棺,18,9.70300006866455,34.220001220703125,1550,56
機敏,18,9.89900016784668,20.65999984741211,2250,75
野蛮,18,9.89900016784668,20.290000915527344,2000,15
真価,18,8.994000434875488,36.810001373291016,2750,142
喫煙,18,9.89900016784668,18.450000762939453,1450,17
栄え,18,9.75100040435791,32.459999084472656,2250,28
供える,18,9.949000358581543,24.579999923706055,1750,20
容赦,18,8.925999641418457,35.689998626708984,1650,29
起き上がる,18,9.097999572753906,34.72999954223633,1800,49
敗れる,18,9.609000205993652,30.579999923706055,1650,24
海老,18,5.781000137329102,18.059999465942383,2400,16
空前,18,9.704000473022461,35.79999923706055,2000,31
遺産,18,9.704000473022461,31.280000686645508,2200,25
個性的,18,,,2500,758
耐久,18,9.656000137329102,34.939998626708984,2500,72
漂流,18,9.800000190734863,34.56999969482422,2050,36
奇跡,18,10.0,45.81999969482422,1750,49
鱗,18,8.899999618530273,27.959999084472656,2000,50
一撃,18,8.564000129699707,20.68000030517578,3000,16
検定,18,9.604000091552734,40.959999084472656,2200,158
内蔵,18,9.949000358581543,33.349998474121094,2200,123
恰も,18,9.609000205993652,35.279998779296875,1550,30
薪,18,9.89900016784668,31.610000610351562,1350,122
生活用品,18,9.35200023651123,44.59000015258789,2400,172
被曝,18,7.264999866485596,138.33999633789062,1950,33
話が合わない,18,8.973999977111816,31.6200008392334,2500,23
